dataset,batch_size,seed_size,acq_name,clf,rep,trial_idx,iter_idx,train_size,score,init,ts
agnews,500,500,random,LinearSVC,MPNet,1,8,5000,0.9010679360723908,init_random,2024-03-09 16:45:42.519676
agnews,500,500,random,LinearSVC,MPNet,2,-1,500,0.872642986513259,init_random,2024-03-09 17:15:12.503035
agnews,500,500,random,LinearSVC,MPNet,2,0,1000,0.8860500839921118,init_random,2024-03-09 17:15:15.633036
agnews,500,500,random,LinearSVC,MPNet,2,1,1500,0.8869998090149009,init_random,2024-03-09 17:15:22.552614
agnews,500,500,random,LinearSVC,MPNet,2,2,2000,0.8924141739933834,init_random,2024-03-09 17:15:39.447325
agnews,500,500,random,LinearSVC,MPNet,2,3,2500,0.8958241780739282,init_random,2024-03-09 17:15:56.963079
agnews,500,500,random,LinearSVC,MPNet,2,4,3000,0.8951952878362064,init_random,2024-03-09 17:16:18.428217
agnews,500,500,random,LinearSVC,MPNet,2,5,3500,0.9000343885519583,init_random,2024-03-09 17:16:54.237382
agnews,500,500,random,LinearSVC,MPNet,2,6,4000,0.8992237949893283,init_random,2024-03-09 17:17:21.419758
agnews,500,500,random,LinearSVC,MPNet,2,7,4500,0.9008109415619584,init_random,2024-03-09 17:18:01.601438
agnews,500,500,random,LinearSVC,MPNet,2,8,5000,0.8991658153888665,init_random,2024-03-09 17:18:45.109030
agnews,500,500,real,LinearSVC,MPNet,0,-1,500,0.8741009892365122,init_random,2024-03-09 16:23:45.637076
agnews,500,500,real,LinearSVC,MPNet,0,0,1000,0.8822024289401373,init_random,2024-03-09 16:24:17.902353
agnews,500,500,real,LinearSVC,MPNet,0,1,1500,0.8865077522881911,init_random,2024-03-09 16:25:02.090017
agnews,500,500,real,LinearSVC,MPNet,0,2,2000,0.8940250978228679,init_random,2024-03-09 16:25:40.525343
agnews,500,500,real,LinearSVC,MPNet,0,3,2500,0.8956725742939017,init_random,2024-03-09 16:26:15.272817
agnews,500,500,real,LinearSVC,MPNet,0,4,3000,0.9010276606878056,init_random,2024-03-09 16:27:06.191329
agnews,500,500,real,LinearSVC,MPNet,0,5,3500,0.8990105469233518,init_random,2024-03-09 16:28:15.361422
agnews,500,500,real,LinearSVC,MPNet,0,6,4000,0.8964549732749991,init_random,2024-03-09 16:29:28.279055
agnews,500,500,real,LinearSVC,MPNet,0,7,4500,0.9043402625434996,init_random,2024-03-09 16:30:35.481746
agnews,500,500,real,LinearSVC,MPNet,0,8,5000,0.9049971026803428,init_random,2024-03-09 16:31:45.359373
agnews,500,500,real,LinearSVC,MPNet,1,-1,500,0.8675327379384952,init_random,2024-03-09 16:56:11.457638
agnews,500,500,real,LinearSVC,MPNet,1,0,1000,0.8502933182631413,init_random,2024-03-09 16:56:48.411966
agnews,500,500,real,LinearSVC,MPNet,1,1,1500,0.8979201010844855,init_random,2024-03-09 16:57:21.952108
agnews,500,500,real,LinearSVC,MPNet,1,2,2000,0.8968209998783313,init_random,2024-03-09 16:58:02.352470
agnews,500,500,real,LinearSVC,MPNet,1,3,2500,0.9007000127551454,init_random,2024-03-09 16:58:51.394461
agnews,500,500,real,LinearSVC,MPNet,1,4,3000,0.9024036003439052,init_random,2024-03-09 16:59:41.582770
agnews,500,500,real,LinearSVC,MPNet,1,5,3500,0.8987218298882782,init_random,2024-03-09 17:00:39.642962
agnews,500,500,real,LinearSVC,MPNet,1,6,4000,0.8965245296764691,init_random,2024-03-09 17:01:44.427824
agnews,500,500,real,LinearSVC,MPNet,1,7,4500,0.9066996674162344,init_random,2024-03-09 17:02:44.002753
agnews,500,500,real,LinearSVC,MPNet,1,8,5000,0.9055900432138744,init_random,2024-03-09 17:03:51.642562
agnews,500,500,real,LinearSVC,MPNet,2,-1,500,0.8688311916114159,init_random,2024-03-09 17:28:40.477269
agnews,500,500,real,LinearSVC,MPNet,2,0,1000,0.8853821704526345,init_random,2024-03-09 17:29:14.278135
agnews,500,500,real,LinearSVC,MPNet,2,1,1500,0.8890399276629741,init_random,2024-03-09 17:29:53.564685
agnews,500,500,real,LinearSVC,MPNet,2,2,2000,0.897904350488362,init_random,2024-03-09 17:30:26.706977
agnews,500,500,real,LinearSVC,MPNet,2,3,2500,0.8941498109431547,init_random,2024-03-09 17:31:05.990793
agnews,500,500,real,LinearSVC,MPNet,2,4,3000,0.89699912968044,init_random,2024-03-09 17:31:48.616808
agnews,500,500,real,LinearSVC,MPNet,2,5,3500,0.8971501031311763,init_random,2024-03-09 17:32:43.358925
agnews,500,500,real,LinearSVC,MPNet,2,6,4000,0.9010979771466062,init_random,2024-03-09 17:33:33.349778
agnews,500,500,real,LinearSVC,MPNet,2,7,4500,0.9056977203234888,init_random,2024-03-09 17:34:35.978856
agnews,500,500,real,LinearSVC,MPNet,2,8,5000,0.9049405374346068,init_random,2024-03-09 17:35:35.996691
agnews,500,500,cal,LinearSVC,USE,0,-1,500,0.8715564740759647,init_random,2024-03-09 16:16:49.255065
agnews,500,500,cal,LinearSVC,USE,0,0,1000,0.8774054768807388,init_random,2024-03-09 16:16:57.795915
agnews,500,500,cal,LinearSVC,USE,0,1,1500,0.8753190516844142,init_random,2024-03-09 16:17:16.341883
agnews,500,500,cal,LinearSVC,USE,0,2,2000,0.8798035357164402,init_random,2024-03-09 16:17:39.722593
agnews,500,500,cal,LinearSVC,USE,0,3,2500,0.878289034655409,init_random,2024-03-09 16:18:05.530747
agnews,500,500,cal,LinearSVC,USE,0,4,3000,0.8836196381260968,init_random,2024-03-09 16:18:37.941169
agnews,500,500,cal,LinearSVC,USE,0,5,3500,0.8828705647783632,init_random,2024-03-09 16:19:25.359795
agnews,500,500,cal,LinearSVC,USE,0,6,4000,0.8860784684973378,init_random,2024-03-09 16:20:07.629747
agnews,500,500,cal,LinearSVC,USE,0,7,4500,0.8852146906824427,init_random,2024-03-09 16:20:54.857147
agnews,500,500,cal,LinearSVC,USE,0,8,5000,0.8881614897274533,init_random,2024-03-09 16:21:51.427199
agnews,500,500,cal,LinearSVC,USE,1,-1,500,0.8503459319170297,init_random,2024-03-09 16:42:08.846944
agnews,500,500,cal,LinearSVC,USE,1,0,1000,0.8804965746793584,init_random,2024-03-09 16:42:17.450391
agnews,500,500,cal,LinearSVC,USE,1,1,1500,0.8719555763734532,init_random,2024-03-09 16:42:27.485706
agnews,500,500,cal,LinearSVC,USE,1,2,2000,0.8840378233103157,init_random,2024-03-09 16:42:37.872734
agnews,500,500,cal,LinearSVC,USE,1,3,2500,0.8828032673354451,init_random,2024-03-09 16:42:54.344235
agnews,500,500,cal,LinearSVC,USE,1,4,3000,0.8848979648329749,init_random,2024-03-09 16:43:12.962238
agnews,500,500,cal,LinearSVC,USE,1,5,3500,0.888501490255148,init_random,2024-03-09 16:43:41.564658
agnews,500,500,cal,LinearSVC,USE,1,6,4000,0.8815237400640409,init_random,2024-03-09 16:44:12.882804
agnews,500,500,cal,LinearSVC,USE,1,7,4500,0.8834202894606384,init_random,2024-03-09 16:44:44.271323
agnews,500,500,cal,LinearSVC,USE,1,8,5000,0.8861619939337932,init_random,2024-03-09 16:45:22.513514
agnews,500,500,cal,LinearSVC,USE,2,-1,500,0.8693557899961954,init_random,2024-03-09 17:07:16.117797
agnews,500,500,cal,LinearSVC,USE,2,0,1000,0.8751648342655862,init_random,2024-03-09 17:07:21.467975
agnews,500,500,cal,LinearSVC,USE,2,1,1500,0.8813484542818952,init_random,2024-03-09 17:07:30.353651
agnews,500,500,cal,LinearSVC,USE,2,2,2000,0.8786490161384508,init_random,2024-03-09 17:07:42.978302
agnews,500,500,cal,LinearSVC,USE,2,3,2500,0.8811748248860146,init_random,2024-03-09 17:07:58.930641
agnews,500,500,cal,LinearSVC,USE,2,4,3000,0.884573996713391,init_random,2024-03-09 17:08:24.484911
agnews,500,500,cal,LinearSVC,USE,2,5,3500,0.8870762506054207,init_random,2024-03-09 17:08:50.791058
agnews,500,500,cal,LinearSVC,USE,2,6,4000,0.8898920963569281,init_random,2024-03-09 17:09:26.551090
agnews,500,500,cal,LinearSVC,USE,2,7,4500,0.8873046695189155,init_random,2024-03-09 17:10:04.511351
agnews,500,500,cal,LinearSVC,USE,2,8,5000,0.8889763109279826,init_random,2024-03-09 17:10:58.118230
agnews,500,500,dal,LinearSVC,USE,0,-1,500,0.8715564740759647,init_random,2024-03-13 20:20:57.072345
agnews,500,500,dal,LinearSVC,USE,0,0,1000,0.8711329092886546,init_random,2024-03-13 20:22:58.471321
agnews,500,500,dal,LinearSVC,USE,0,1,1500,0.8742681057633384,init_random,2024-03-13 20:25:41.468863
agnews,500,500,dal,LinearSVC,USE,0,2,2000,0.8782840903789411,init_random,2024-03-13 20:29:24.782992
agnews,500,500,dal,LinearSVC,USE,0,3,2500,0.8808655270531972,init_random,2024-03-13 20:34:11.068786
agnews,500,500,dal,LinearSVC,USE,0,4,3000,0.8837927885569016,init_random,2024-03-13 20:38:38.426609
agnews,500,500,dal,LinearSVC,USE,0,5,3500,0.8824209378414337,init_random,2024-03-13 20:43:14.866898
agnews,500,500,dal,LinearSVC,USE,0,6,4000,0.8771182948362058,init_random,2024-03-13 20:47:42.267604
agnews,500,500,dal,LinearSVC,USE,0,7,4500,0.8887807069525582,init_random,2024-03-13 20:52:31.856668
agnews,500,500,dal,LinearSVC,USE,0,8,5000,0.8866589908193782,init_random,2024-03-13 20:56:59.184287
agnews,500,500,dal,LinearSVC,USE,1,-1,500,0.8503459319170297,init_random,2024-03-13 21:44:39.291772
agnews,500,500,dal,LinearSVC,USE,1,0,1000,0.8749340354688838,init_random,2024-03-13 21:46:36.078438
agnews,500,500,dal,LinearSVC,USE,1,1,1500,0.8677255930795831,init_random,2024-03-13 21:49:08.793856
agnews,500,500,dal,LinearSVC,USE,1,2,2000,0.8799349328017175,init_random,2024-03-13 21:53:13.799553
agnews,500,500,dal,LinearSVC,USE,1,3,2500,0.8733750443434986,init_random,2024-03-13 21:57:47.495612
agnews,500,500,dal,LinearSVC,USE,1,4,3000,0.8832227080982681,init_random,2024-03-13 22:02:03.196097
agnews,500,500,dal,LinearSVC,USE,1,5,3500,0.8725940320360874,init_random,2024-03-13 22:06:38.630832
agnews,500,500,dal,LinearSVC,USE,1,6,4000,0.8849028189319055,init_random,2024-03-13 22:10:51.176907
agnews,500,500,dal,LinearSVC,USE,1,7,4500,0.8862077518213903,init_random,2024-03-13 22:15:32.377457
agnews,500,500,dal,LinearSVC,USE,1,8,5000,0.8805218309538789,init_random,2024-03-13 22:19:44.932157
agnews,500,500,dal,LinearSVC,USE,2,-1,500,0.8693557899961954,init_random,2024-03-13 23:08:00.356473
agnews,500,500,dal,LinearSVC,USE,2,0,1000,0.8725768745771696,init_random,2024-03-13 23:09:59.817195
agnews,500,500,dal,LinearSVC,USE,2,1,1500,0.8782898470886403,init_random,2024-03-13 23:13:00.115284
agnews,500,500,dal,LinearSVC,USE,2,2,2000,0.8738345603873727,init_random,2024-03-13 23:17:03.848803
agnews,500,500,dal,LinearSVC,USE,2,3,2500,0.885817254125232,init_random,2024-03-13 23:21:27.248701
agnews,500,500,dal,LinearSVC,USE,2,4,3000,0.8803279719825844,init_random,2024-03-13 23:25:44.144189
agnews,500,500,dal,LinearSVC,USE,2,5,3500,0.8789347717128131,init_random,2024-03-13 23:30:38.797769
agnews,500,500,dal,LinearSVC,USE,2,6,4000,0.8847297049425431,init_random,2024-03-13 23:35:31.079962
agnews,500,500,dal,LinearSVC,USE,2,7,4500,0.8894177443634772,init_random,2024-03-13 23:40:20.920925
agnews,500,500,dal,LinearSVC,USE,2,8,5000,0.8847050349094032,init_random,2024-03-13 23:44:52.630469
agnews,500,500,margin,LinearSVC,USE,0,-1,500,0.8715564740759647,init_random,2024-03-09 16:23:44.571497
agnews,500,500,margin,LinearSVC,USE,0,0,1000,0.8801112631498453,init_random,2024-03-09 16:23:48.490274
agnews,500,500,margin,LinearSVC,USE,0,1,1500,0.8734988637091907,init_random,2024-03-09 16:24:00.848666
agnews,500,500,margin,LinearSVC,USE,0,2,2000,0.8852848114388814,init_random,2024-03-09 16:24:24.378289
agnews,500,500,margin,LinearSVC,USE,0,3,2500,0.8860050888083463,init_random,2024-03-09 16:24:51.099712
agnews,500,500,margin,LinearSVC,USE,0,4,3000,0.8892317800663476,init_random,2024-03-09 16:25:22.622653
agnews,500,500,margin,LinearSVC,USE,0,5,3500,0.8865579206912817,init_random,2024-03-09 16:25:49.494123
agnews,500,500,margin,LinearSVC,USE,0,6,4000,0.8882126947369283,init_random,2024-03-09 16:26:22.380813
agnews,500,500,margin,LinearSVC,USE,0,7,4500,0.8879153928669544,init_random,2024-03-09 16:27:05.560383
agnews,500,500,margin,LinearSVC,USE,0,8,5000,0.8900812658289039,init_random,2024-03-09 16:27:58.737321
agnews,500,500,margin,LinearSVC,USE,1,-1,500,0.8503459319170297,init_random,2024-03-09 16:46:33.268836
agnews,500,500,margin,LinearSVC,USE,1,0,1000,0.8774267137076701,init_random,2024-03-09 16:46:41.936449
agnews,500,500,margin,LinearSVC,USE,1,1,1500,0.878592652322717,init_random,2024-03-09 16:47:01.228158
agnews,500,500,margin,LinearSVC,USE,1,2,2000,0.8432745445682626,init_random,2024-03-09 16:47:21.815508
agnews,500,500,margin,LinearSVC,USE,1,3,2500,0.8898421868714689,init_random,2024-03-09 16:47:48.022749
agnews,500,500,margin,LinearSVC,USE,1,4,3000,0.8816661705530635,init_random,2024-03-09 16:48:17.454144
agnews,500,500,margin,LinearSVC,USE,1,5,3500,0.8906406105573558,init_random,2024-03-09 16:48:51.166572
agnews,500,500,margin,LinearSVC,USE,1,6,4000,0.878826400195799,init_random,2024-03-09 16:49:32.014334
agnews,500,500,margin,LinearSVC,USE,1,7,4500,0.8894086673512321,init_random,2024-03-09 16:50:17.787209
agnews,500,500,margin,LinearSVC,USE,1,8,5000,0.8924413326259109,init_random,2024-03-09 16:51:03.748264
agnews,500,500,margin,LinearSVC,USE,2,-1,500,0.8693557899961954,init_random,2024-03-09 17:09:56.724085
agnews,500,500,margin,LinearSVC,USE,2,0,1000,0.8730507525285937,init_random,2024-03-09 17:10:00.282190
agnews,500,500,margin,LinearSVC,USE,2,1,1500,0.8730240740198143,init_random,2024-03-09 17:10:11.620649
agnews,500,500,margin,LinearSVC,USE,2,2,2000,0.8853525424972555,init_random,2024-03-09 17:10:21.890359
agnews,500,500,margin,LinearSVC,USE,2,3,2500,0.8841379324408289,init_random,2024-03-09 17:10:41.522061
agnews,500,500,margin,LinearSVC,USE,2,4,3000,0.8809585082940422,init_random,2024-03-09 17:11:03.009606
agnews,500,500,margin,LinearSVC,USE,2,5,3500,0.883399399643197,init_random,2024-03-09 17:11:42.862604
agnews,500,500,margin,LinearSVC,USE,2,6,4000,0.8919890056275637,init_random,2024-03-09 17:12:21.597608
agnews,500,500,margin,LinearSVC,USE,2,7,4500,0.8907311173263414,init_random,2024-03-09 17:13:03.826522
agnews,500,500,margin,LinearSVC,USE,2,8,5000,0.8944012872085074,init_random,2024-03-09 17:13:51.710856
agnews,500,500,random,LinearSVC,USE,0,-1,500,0.8637949163305197,init_random,2024-03-09 16:11:27.449621
agnews,500,500,random,LinearSVC,USE,0,0,1000,0.86798512819459,init_random,2024-03-09 16:11:31.228660
agnews,500,500,random,LinearSVC,USE,0,1,1500,0.8699184147860919,init_random,2024-03-09 16:11:39.749157
agnews,500,500,random,LinearSVC,USE,0,2,2000,0.8844729846579447,init_random,2024-03-09 16:11:49.879420
agnews,500,500,random,LinearSVC,USE,0,3,2500,0.8856230431276874,init_random,2024-03-09 16:12:02.553380
agnews,500,500,random,LinearSVC,USE,0,4,3000,0.8894358045428725,init_random,2024-03-09 16:12:23.638859
agnews,500,500,random,LinearSVC,USE,0,5,3500,0.8764076842437365,init_random,2024-03-09 16:12:47.050210
agnews,500,500,random,LinearSVC,USE,0,6,4000,0.8873385166702825,init_random,2024-03-09 16:13:08.035607
agnews,500,500,random,LinearSVC,USE,0,7,4500,0.885077015445797,init_random,2024-03-09 16:13:30.654353
agnews,500,500,random,LinearSVC,USE,0,8,5000,0.8898563874760743,init_random,2024-03-09 16:13:54.856164
agnews,500,500,random,LinearSVC,USE,1,-1,500,0.8630110299240494,init_random,2024-03-09 16:40:01.764296
agnews,500,500,random,LinearSVC,USE,1,0,1000,0.8703115368806402,init_random,2024-03-09 16:40:05.533486
agnews,500,500,random,LinearSVC,USE,1,1,1500,0.8832972298524445,init_random,2024-03-09 16:40:12.041524
agnews,500,500,random,LinearSVC,USE,1,2,2000,0.8814053879896472,init_random,2024-03-09 16:40:17.964781
agnews,500,500,random,LinearSVC,USE,1,3,2500,0.8853035865999199,init_random,2024-03-09 16:40:27.809534
agnews,500,500,random,LinearSVC,USE,1,4,3000,0.8775659167171915,init_random,2024-03-09 16:40:41.289567
agnews,500,500,random,LinearSVC,USE,1,5,3500,0.8862626527711456,init_random,2024-03-09 16:41:03.246418
agnews,500,500,random,LinearSVC,USE,1,6,4000,0.8860930977637695,init_random,2024-03-09 16:41:17.710240
agnews,500,500,random,LinearSVC,USE,1,7,4500,0.8890983553486894,init_random,2024-03-09 16:41:40.109767
agnews,500,500,random,LinearSVC,USE,1,8,5000,0.8880683395179615,init_random,2024-03-09 16:42:15.498001
agnews,500,500,random,LinearSVC,USE,2,-1,500,0.8679874400975349,init_random,2024-03-09 17:07:55.706407
agnews,500,500,random,LinearSVC,USE,2,0,1000,0.8766921444305626,init_random,2024-03-09 17:07:58.121119
agnews,500,500,random,LinearSVC,USE,2,1,1500,0.8795847823446319,init_random,2024-03-09 17:08:02.474806
agnews,500,500,random,LinearSVC,USE,2,2,2000,0.8711764639144932,init_random,2024-03-09 17:08:13.253117
agnews,500,500,random,LinearSVC,USE,2,3,2500,0.8806047412548894,init_random,2024-03-09 17:08:25.633430
agnews,500,500,random,LinearSVC,USE,2,4,3000,0.8838347826167764,init_random,2024-03-09 17:08:36.978594
agnews,500,500,random,LinearSVC,USE,2,5,3500,0.8820506499144987,init_random,2024-03-09 17:08:52.447183
agnews,500,500,random,LinearSVC,USE,2,6,4000,0.8849608288045704,init_random,2024-03-09 17:09:14.052552
agnews,500,500,random,LinearSVC,USE,2,7,4500,0.8883098215421603,init_random,2024-03-09 17:09:35.085853
agnews,500,500,random,LinearSVC,USE,2,8,5000,0.8828920399341648,init_random,2024-03-09 17:10:03.481015
agnews,500,500,real,LinearSVC,USE,0,-1,500,0.8715564740759647,init_random,2024-03-09 16:27:30.895434
agnews,500,500,real,LinearSVC,USE,0,0,1000,0.8704788650003159,init_random,2024-03-09 16:27:56.113750
agnews,500,500,real,LinearSVC,USE,0,1,1500,0.8811870890347007,init_random,2024-03-09 16:28:35.517848
agnews,500,500,real,LinearSVC,USE,0,2,2000,0.880825528478087,init_random,2024-03-09 16:29:07.533415
agnews,500,500,real,LinearSVC,USE,0,3,2500,0.8761414821698221,init_random,2024-03-09 16:29:49.901558
agnews,500,500,real,LinearSVC,USE,0,4,3000,0.8845047966089843,init_random,2024-03-09 16:30:24.320908
agnews,500,500,real,LinearSVC,USE,0,5,3500,0.8811854267499032,init_random,2024-03-09 16:31:06.218843
agnews,500,500,real,LinearSVC,USE,0,6,4000,0.8811586229998372,init_random,2024-03-09 16:32:02.701930
agnews,500,500,real,LinearSVC,USE,0,7,4500,0.8872545018178153,init_random,2024-03-09 16:32:58.061647
agnews,500,500,real,LinearSVC,USE,0,8,5000,0.8896286736542304,init_random,2024-03-09 16:33:51.806989
agnews,500,500,real,LinearSVC,USE,1,-1,500,0.8503459319170297,init_random,2024-03-09 16:54:37.306163
agnews,500,500,real,LinearSVC,USE,1,0,1000,0.8795274455735793,init_random,2024-03-09 16:55:07.963108
agnews,500,500,real,LinearSVC,USE,1,1,1500,0.8787629839267054,init_random,2024-03-09 16:55:31.074439
agnews,500,500,real,LinearSVC,USE,1,2,2000,0.8821733570877648,init_random,2024-03-09 16:55:58.062038
agnews,500,500,real,LinearSVC,USE,1,3,2500,0.8850607035625111,init_random,2024-03-09 16:56:36.674391
agnews,500,500,real,LinearSVC,USE,1,4,3000,0.8878693694155306,init_random,2024-03-09 16:57:19.323240
agnews,500,500,real,LinearSVC,USE,1,5,3500,0.8836521722529211,init_random,2024-03-09 16:58:07.638368
agnews,500,500,real,LinearSVC,USE,1,6,4000,0.8917811611094462,init_random,2024-03-09 16:59:15.946321
agnews,500,500,real,LinearSVC,USE,1,7,4500,0.8910048198785554,init_random,2024-03-09 17:00:17.251111
agnews,500,500,real,LinearSVC,USE,1,8,5000,0.8906641173375557,init_random,2024-03-09 17:01:27.110835
agnews,500,500,real,LinearSVC,USE,2,-1,500,0.8693557899961954,init_random,2024-03-09 17:22:54.079472
agnews,500,500,real,LinearSVC,USE,2,0,1000,0.8644920254331254,init_random,2024-03-09 17:23:15.749989
agnews,500,500,real,LinearSVC,USE,2,1,1500,0.875775463531867,init_random,2024-03-09 17:23:42.040288
agnews,500,500,real,LinearSVC,USE,2,2,2000,0.8744772577240759,init_random,2024-03-09 17:24:08.737369
agnews,500,500,real,LinearSVC,USE,2,3,2500,0.8872338831239899,init_random,2024-03-09 17:24:42.646219
agnews,500,500,real,LinearSVC,USE,2,4,3000,0.8798718472550289,init_random,2024-03-09 17:25:21.527213
agnews,500,500,real,LinearSVC,USE,2,5,3500,0.8869313397396862,init_random,2024-03-09 17:25:52.626822
agnews,500,500,real,LinearSVC,USE,2,6,4000,0.8876785315568243,init_random,2024-03-09 17:26:36.738809
agnews,500,500,real,LinearSVC,USE,2,7,4500,0.888010268972773,init_random,2024-03-09 17:27:27.647514
agnews,500,500,real,LinearSVC,USE,2,8,5000,0.8908274162454974,init_random,2024-03-09 17:28:14.030892
agnews,500,500,cal,LinearSVC,wordvecs,0,-1,500,0.7962866567367698,init_random,2024-03-09 16:13:06.643237
agnews,500,500,cal,LinearSVC,wordvecs,0,0,1000,0.8568410696533539,init_random,2024-03-09 16:13:12.202825
agnews,500,500,cal,LinearSVC,wordvecs,0,1,1500,0.8668067155915509,init_random,2024-03-09 16:13:22.658394
agnews,500,500,cal,LinearSVC,wordvecs,0,2,2000,0.8697996321137663,init_random,2024-03-09 16:13:40.605717
agnews,500,500,cal,LinearSVC,wordvecs,0,3,2500,0.8746875739675977,init_random,2024-03-09 16:13:58.079128
agnews,500,500,cal,LinearSVC,wordvecs,0,4,3000,0.8780358582352018,init_random,2024-03-09 16:14:27.953242
agnews,500,500,cal,LinearSVC,wordvecs,0,5,3500,0.8801263733201569,init_random,2024-03-09 16:14:54.449841
agnews,500,500,cal,LinearSVC,wordvecs,0,6,4000,0.8819817021546298,init_random,2024-03-09 16:15:35.495944
agnews,500,500,cal,LinearSVC,wordvecs,0,7,4500,0.8817638863783154,init_random,2024-03-09 16:16:13.618790
agnews,500,500,cal,LinearSVC,wordvecs,0,8,5000,0.8817797447955066,init_random,2024-03-09 16:17:39.522213
agnews,500,500,cal,LinearSVC,wordvecs,1,-1,500,0.8080383687352949,init_random,2024-03-09 16:34:03.989635
agnews,500,500,cal,LinearSVC,wordvecs,1,0,1000,0.8522605627388555,init_random,2024-03-09 16:34:11.492479
agnews,500,500,cal,LinearSVC,wordvecs,1,1,1500,0.8622056021583601,init_random,2024-03-09 16:34:24.734788
agnews,500,500,cal,LinearSVC,wordvecs,1,2,2000,0.8642143659835027,init_random,2024-03-09 16:34:45.295974
agnews,500,500,cal,LinearSVC,wordvecs,1,3,2500,0.8715230285857063,init_random,2024-03-09 16:35:16.436873
agnews,500,500,cal,LinearSVC,wordvecs,1,4,3000,0.8732491261836532,init_random,2024-03-09 16:35:38.722681
agnews,500,500,cal,LinearSVC,wordvecs,1,5,3500,0.8639817753884821,init_random,2024-03-09 16:36:16.724841
agnews,500,500,cal,LinearSVC,wordvecs,1,6,4000,0.8776919088773513,init_random,2024-03-09 16:36:57.919094
agnews,500,500,cal,LinearSVC,wordvecs,1,7,4500,0.8799353343254052,init_random,2024-03-09 16:37:46.567987
agnews,500,500,cal,LinearSVC,wordvecs,1,8,5000,0.8754367263760515,init_random,2024-03-09 16:38:56.955103
agnews,500,500,cal,LinearSVC,wordvecs,2,-1,500,0.8379363731939411,init_random,2024-03-09 16:54:08.892953
agnews,500,500,cal,LinearSVC,wordvecs,2,0,1000,0.8403375198768847,init_random,2024-03-09 16:54:17.439976
agnews,500,500,cal,LinearSVC,wordvecs,2,1,1500,0.8622479879004005,init_random,2024-03-09 16:54:26.478789
agnews,500,500,cal,LinearSVC,wordvecs,2,2,2000,0.8661119796443726,init_random,2024-03-09 16:54:38.023547
agnews,500,500,cal,LinearSVC,wordvecs,2,3,2500,0.868403608735735,init_random,2024-03-09 16:55:12.612011
agnews,500,500,cal,LinearSVC,wordvecs,2,4,3000,0.8767325866774731,init_random,2024-03-09 16:55:37.251738
agnews,500,500,cal,LinearSVC,wordvecs,2,5,3500,0.8774364637129125,init_random,2024-03-09 16:56:11.422623
agnews,500,500,cal,LinearSVC,wordvecs,2,6,4000,0.8791072978160822,init_random,2024-03-09 16:57:04.637234
agnews,500,500,cal,LinearSVC,wordvecs,2,7,4500,0.8771593386040437,init_random,2024-03-09 16:58:10.194549
agnews,500,500,cal,LinearSVC,wordvecs,2,8,5000,0.8789480006015126,init_random,2024-03-09 16:59:34.294022
agnews,500,500,dal,LinearSVC,wordvecs,0,-1,500,0.7962866567367698,init_random,2024-03-13 17:20:27.060285
agnews,500,500,dal,LinearSVC,wordvecs,0,0,1000,0.8470264777008751,init_random,2024-03-13 17:21:46.484449
agnews,500,500,dal,LinearSVC,wordvecs,0,1,1500,0.8573466228626092,init_random,2024-03-13 17:23:36.271120
agnews,500,500,dal,LinearSVC,wordvecs,0,2,2000,0.8593141696172031,init_random,2024-03-13 17:26:10.032829
agnews,500,500,dal,LinearSVC,wordvecs,0,3,2500,0.8624546767951511,init_random,2024-03-13 17:29:28.247135
agnews,500,500,dal,LinearSVC,wordvecs,0,4,3000,0.8613209123359937,init_random,2024-03-13 17:32:31.396477
agnews,500,500,dal,LinearSVC,wordvecs,0,5,3500,0.8674301204004817,init_random,2024-03-13 17:35:29.419560
agnews,500,500,dal,LinearSVC,wordvecs,0,6,4000,0.8757485893333665,init_random,2024-03-13 17:39:05.817592
agnews,500,500,dal,LinearSVC,wordvecs,0,7,4500,0.8694477205403499,init_random,2024-03-13 17:43:12.298496
agnews,500,500,dal,LinearSVC,wordvecs,0,8,5000,0.875788424172772,init_random,2024-03-13 17:46:18.234743
agnews,500,500,dal,LinearSVC,wordvecs,1,-1,500,0.8080383687352949,init_random,2024-03-13 18:21:09.598680
agnews,500,500,dal,LinearSVC,wordvecs,1,0,1000,0.8513766067729066,init_random,2024-03-13 18:22:39.822201
agnews,500,500,dal,LinearSVC,wordvecs,1,1,1500,0.8517201793991734,init_random,2024-03-13 18:24:40.266467
agnews,500,500,dal,LinearSVC,wordvecs,1,2,2000,0.8521286273113862,init_random,2024-03-13 18:27:51.063376
agnews,500,500,dal,LinearSVC,wordvecs,1,3,2500,0.8635510524135703,init_random,2024-03-13 18:31:05.176865
agnews,500,500,dal,LinearSVC,wordvecs,1,4,3000,0.8665166858092219,init_random,2024-03-13 18:34:27.721079
agnews,500,500,dal,LinearSVC,wordvecs,1,5,3500,0.8744608783684733,init_random,2024-03-13 18:37:47.525144
agnews,500,500,dal,LinearSVC,wordvecs,1,6,4000,0.8690517222875652,init_random,2024-03-13 18:40:59.505987
agnews,500,500,dal,LinearSVC,wordvecs,1,7,4500,0.8739773506725389,init_random,2024-03-13 18:45:11.133392
agnews,500,500,dal,LinearSVC,wordvecs,1,8,5000,0.8761132213528465,init_random,2024-03-13 18:48:19.317115
agnews,500,500,dal,LinearSVC,wordvecs,2,-1,500,0.8379363731939411,init_random,2024-03-13 19:22:17.552024
