dataset,clf,rep,acq_name,iter_idx,train_size,avg_score,stdev
dbpedia5,BERT,BERT,cal,18,4000,0.9869403481976642,0.0003132480205028775
dbpedia5,BERT,BERT,cal,19,4200,0.987800503133981,0.0003531723401041727
dbpedia5,BERT,BERT,cal,20,4400,0.9885404363308968,0.00041650890073674003
dbpedia5,BERT,BERT,cal,21,4600,0.9880750862783388,0.001724424659840757
dbpedia5,BERT,BERT,cal,22,4800,0.987204643186661,0.0008706112556636475
dbpedia5,BERT,BERT,cal,23,5000,0.9878093575715025,0.0007962153895555872
dbpedia5,BERT,BERT,dal,-1,200,0.9671442560123679,0.01859382585125274
dbpedia5,BERT,BERT,dal,0,400,0.9820190962631611,0.0024791525195758616
dbpedia5,BERT,BERT,dal,1,600,0.9830096921453927,0.0027410167737045178
dbpedia5,BERT,BERT,dal,2,800,0.9848679009916709,0.001948932459768521
dbpedia5,BERT,BERT,dal,3,1000,0.9843501319591009,0.0023663228071931415
dbpedia5,BERT,BERT,dal,4,1200,0.9863488998134168,0.0016984631093348824
dbpedia5,BERT,BERT,dal,5,1400,0.9856817769577987,0.002044879273897773
dbpedia5,BERT,BERT,dal,6,1600,0.985682506805836,0.0027553921998453423
dbpedia5,BERT,BERT,dal,7,1800,0.985600319738522,0.0030975112002504003
dbpedia5,BERT,BERT,dal,8,2000,0.9867997135234813,0.0010375325388794555
dbpedia5,BERT,BERT,dal,9,2200,0.9861467994801991,0.0011794024070678518
dbpedia5,BERT,BERT,dal,10,2400,0.9868693605359544,0.0011615816817610249
dbpedia5,BERT,BERT,dal,11,2600,0.9886701489260515,0.0019460711514761699
dbpedia5,BERT,BERT,dal,12,2800,0.9872767825186836,0.0004118367420006907
dbpedia5,BERT,BERT,dal,13,3000,0.9869332758798532,0.0013343313369376297
dbpedia5,BERT,BERT,dal,14,3200,0.9868709341976736,0.0010087182720939201
dbpedia5,BERT,BERT,dal,15,3400,0.9881424701894748,0.0007560666774069724
dbpedia5,BERT,BERT,dal,16,3600,0.9870043583524625,0.0012014255959075604
dbpedia5,BERT,BERT,dal,17,3800,0.9879439967504259,0.001799165926085024
dbpedia5,BERT,BERT,dal,18,4000,0.9858618421885067,0.0014821042787682309
dbpedia5,BERT,BERT,dal,19,4200,0.9860080035597192,0.0011234827128271067
dbpedia5,BERT,BERT,dal,20,4400,0.9874769150838633,0.0014741858617353344
dbpedia5,BERT,BERT,dal,21,4600,0.9862686634830169,0.0009876150401420083
dbpedia5,BERT,BERT,dal,22,4800,0.9871449247026348,0.0006314860638040391
dbpedia5,BERT,BERT,dal,23,5000,0.9862760371198621,0.00089949713642085
dbpedia5,BERT,BERT,margin,-1,200,0.9593613199598154,0.028443476643058196
dbpedia5,BERT,BERT,margin,0,400,0.9809524123938592,0.002165626145769763
dbpedia5,BERT,BERT,margin,1,600,0.9869376378531586,0.0011116193571430837
dbpedia5,BERT,BERT,margin,2,800,0.9869477633924651,0.0018535223788566227
dbpedia5,BERT,BERT,margin,3,1000,0.9874701808117546,0.0009502420262106233
dbpedia5,BERT,BERT,margin,4,1200,0.9888749421722675,0.00030447508299043545
dbpedia5,BERT,BERT,margin,5,1400,0.9892041176156563,0.0007207891111536189
dbpedia5,BERT,BERT,margin,6,1600,0.9880028559229621,0.0006066246420490361
dbpedia5,BERT,BERT,margin,7,1800,0.987542978109133,0.0004164062440624047
dbpedia5,BERT,BERT,margin,8,2000,0.9882088791613057,0.0005262484921079284
dbpedia5,BERT,BERT,margin,9,2200,0.9883410399269282,0.000504841881970237
dbpedia5,BERT,BERT,margin,10,2400,0.9888044139465407,0.0005318240831985321
dbpedia5,BERT,BERT,margin,11,2600,0.9880095309451048,0.0007179524221893152
dbpedia5,BERT,BERT,margin,12,2800,0.9879426868416266,0.0008089743563197103
dbpedia5,BERT,BERT,margin,13,3000,0.9886092295130687,0.0003480792752982596
dbpedia5,BERT,BERT,margin,14,3200,0.9885396822793157,0.0008061637962047119
dbpedia5,BERT,BERT,margin,15,3400,0.9875347255887514,0.0007009147602150705
dbpedia5,BERT,BERT,margin,16,3600,0.987873276997978,0.0005039694190368772
dbpedia5,BERT,BERT,margin,17,3800,0.987407222947653,0.0003526308771167065
dbpedia5,BERT,BERT,margin,18,4000,0.9874756534839358,0.00042133240853204664
dbpedia5,BERT,BERT,margin,19,4200,0.987606907118908,0.001218342831214489
dbpedia5,BERT,BERT,margin,20,4400,0.9882086665767363,0.0013095428791087798
dbpedia5,BERT,BERT,margin,21,4600,0.9871454554395064,0.0009448346628890253
dbpedia5,BERT,BERT,margin,22,4800,0.9881974547313964,0.0015205179746357914
dbpedia5,BERT,BERT,margin,23,5000,0.9879442886278985,0.0003071852830926292
dbpedia5,BERT,BERT,random,-1,200,0.957506183992146,0.029562121262249965
dbpedia5,BERT,BERT,random,0,400,0.9799258437343644,0.0010045302189155747
dbpedia5,BERT,BERT,random,1,600,0.983533846345828,0.00207022964181618
dbpedia5,BERT,BERT,random,2,800,0.9814081780764382,0.001439991473619881
dbpedia5,BERT,BERT,random,3,1000,0.9784529830698689,0.009884948133211072
dbpedia5,BERT,BERT,random,4,1200,0.983953825190237,0.0016586708974657002
dbpedia5,BERT,BERT,random,5,1400,0.9842711089048547,0.0018666624748591336
dbpedia5,BERT,BERT,random,6,1600,0.9844629043882379,0.0007057706277673121
dbpedia5,BERT,BERT,random,7,1800,0.9838030373554026,0.0012456531912698318
dbpedia5,BERT,BERT,random,8,2000,0.9842540887760496,0.0007095572788807533
dbpedia5,BERT,BERT,random,9,2200,0.9830382681292544,0.004271012515301998
dbpedia5,BERT,BERT,random,10,2400,0.9850056517036735,0.0005263950074142982
dbpedia5,BERT,BERT,random,11,2600,0.9847400571737056,0.0011586505938712918
dbpedia5,BERT,BERT,random,12,2800,0.985464664168962,0.0013087812477346672
dbpedia5,BERT,BERT,random,13,3000,0.9844640253848942,0.0023357535037485506
dbpedia5,BERT,BERT,random,14,3200,0.9826645937165042,0.005290128957915968
dbpedia5,BERT,BERT,random,15,3400,0.9833963626179898,0.001597396229317343
dbpedia5,BERT,BERT,random,16,3600,0.9830080593379638,0.0010585231454946005
dbpedia5,BERT,BERT,random,17,3800,0.9851372622787865,0.001734068557645451
dbpedia5,BERT,BERT,random,18,4000,0.984334947751242,0.001789315887846922
dbpedia5,BERT,BERT,random,19,4200,0.9852097464486477,0.0008678598953152643
dbpedia5,BERT,BERT,random,20,4400,0.9866072387427302,0.0003902114316087624
dbpedia5,BERT,BERT,random,21,4600,0.9853355306074126,0.0004267748439505248
dbpedia5,BERT,BERT,random,22,4800,0.9846128799762494,0.0024245903157135585
dbpedia5,BERT,BERT,random,23,5000,0.985587540360709,0.0030995233677679735
dbpedia5,BERT,BERT,real,-1,200,0.9589322069453375,0.022039283104582204
dbpedia5,BERT,BERT,real,0,400,0.9839821562245126,0.002893281810601799
dbpedia5,BERT,BERT,real,1,600,0.9874047445445918,0.0008746071853193899
dbpedia5,BERT,BERT,real,2,800,0.9860802846311018,0.0017290178730832752
dbpedia5,BERT,BERT,real,3,1000,0.9869366472142342,0.0019526190237008358
dbpedia5,BERT,BERT,real,4,1200,0.9874726918962917,0.0011659276656530767
dbpedia5,BERT,BERT,real,5,1400,0.988268729962608,0.0006106954621384384
dbpedia5,BERT,BERT,real,6,1600,0.9890702640718727,0.0006416175470498391
dbpedia5,BERT,BERT,real,7,1800,0.9867424475731145,0.0005052024942365868
dbpedia5,BERT,BERT,real,8,2000,0.9886076664656186,0.0002006748424095271
dbpedia5,BERT,BERT,real,9,2200,0.9864772941741395,0.002150127196643878
dbpedia5,BERT,BERT,real,10,2400,0.988474896591289,0.0006075102718212658
dbpedia5,BERT,BERT,real,11,2600,0.9877420917140077,0.0009015319050912153
dbpedia5,BERT,BERT,real,12,2800,0.9882095789522835,0.0010020946410946947
dbpedia5,BERT,BERT,real,13,3000,0.9885408552382494,0.0009429559533172873
dbpedia5,BERT,BERT,real,14,3200,0.9872019436792489,0.0020279581091353447
dbpedia5,BERT,BERT,real,15,3400,0.9884079350999694,0.0007989409291384844
dbpedia5,BERT,BERT,real,16,3600,0.9878711033086792,0.00030420730654541294
dbpedia5,BERT,BERT,real,17,3800,0.9875418072817569,0.0011320838186206447
dbpedia5,BERT,BERT,real,18,4000,0.9874791833442168,0.0009369602503320505
dbpedia5,BERT,BERT,real,19,4200,0.9888749642306146,0.0010041960252753675
dbpedia5,BERT,BERT,real,20,4400,0.9891387632609985,0.0008342005175394581
dbpedia5,BERT,BERT,real,21,4600,0.9876738007641226,0.0006119716411244956
dbpedia5,BERT,BERT,real,22,4800,0.9876065492667307,0.0007172392517251659
dbpedia5,BERT,BERT,real,23,5000,0.9874749975265283,0.000610928078155347
dbpedia5,LinearSVC,MPNet,cal,-1,200,0.9576725539194219,0.004518414699055689
dbpedia5,LinearSVC,MPNet,cal,0,400,0.9708631376425396,0.0024415202671847734
dbpedia5,LinearSVC,MPNet,cal,1,600,0.9750451706377556,0.0002619155771055579
dbpedia5,LinearSVC,MPNet,cal,2,800,0.9774020403219353,0.004508643733424453
dbpedia5,LinearSVC,MPNet,cal,3,1000,0.9779226260110153,0.0021882773645113328
dbpedia5,LinearSVC,MPNet,cal,4,1200,0.9798602789902683,0.0012013439487885446
dbpedia5,LinearSVC,MPNet,cal,5,1400,0.9811345230458096,0.0018550400249008978
dbpedia5,LinearSVC,MPNet,cal,6,1600,0.977291745073854,0.0046538783962025345
dbpedia5,LinearSVC,MPNet,cal,7,1800,0.9810704224118173,0.0012111421837342517
dbpedia5,LinearSVC,MPNet,cal,8,2000,0.9816724347188696,0.00056903552695137
dbpedia5,LinearSVC,MPNet,cal,9,2200,0.9820603579659508,0.0007541078029842018
dbpedia5,LinearSVC,MPNet,cal,10,2400,0.9817392239370597,0.00011240160424333386
dbpedia5,LinearSVC,MPNet,cal,11,2600,0.9817400015062394,0.00011052200772889453
dbpedia5,LinearSVC,MPNet,cal,12,2800,0.9816704521546322,0.001133995996773289
dbpedia5,LinearSVC,MPNet,cal,13,3000,0.9825323072615145,0.0007037113582603621
dbpedia5,LinearSVC,MPNet,cal,14,3200,0.9813361982810288,0.001090661366771209
dbpedia5,LinearSVC,MPNet,cal,15,3400,0.9820642763736064,0.0014736027621135462
dbpedia5,LinearSVC,MPNet,cal,16,3600,0.9828024964739388,0.0005346347852441224
dbpedia5,LinearSVC,MPNet,cal,17,3800,0.9822659083052878,0.002478285386378253
dbpedia5,LinearSVC,MPNet,cal,18,4000,0.9830034842889827,0.0004004053392631513
dbpedia5,LinearSVC,MPNet,cal,19,4200,0.9825372952630471,0.0008077946577725857
dbpedia5,LinearSVC,MPNet,cal,20,4400,0.9825298694337219,0.00029864114344826167
dbpedia5,LinearSVC,MPNet,cal,21,4600,0.983197113609357,0.00039571009857014864
dbpedia5,LinearSVC,MPNet,cal,22,4800,0.98273112406132,0.0007110712362940177
dbpedia5,LinearSVC,MPNet,cal,23,5000,0.9833362612133204,0.0008383913545376291
dbpedia5,LinearSVC,MPNet,dal,-1,200,0.9576725539194219,0.004518414699055689
dbpedia5,LinearSVC,MPNet,dal,0,400,0.9711886130305422,0.0035665100338317353
dbpedia5,LinearSVC,MPNet,dal,1,600,0.9759018264105302,0.0028147198731452044
dbpedia5,LinearSVC,MPNet,dal,2,800,0.9757772664953276,0.0024258071930954536
dbpedia5,LinearSVC,MPNet,dal,3,1000,0.9776547395346014,0.001527173432778173
dbpedia5,LinearSVC,MPNet,dal,4,1200,0.9775850223032211,0.003015032988254297
dbpedia5,LinearSVC,MPNet,dal,5,1400,0.9787661588238658,0.0015977784495553547
dbpedia5,LinearSVC,MPNet,dal,6,1600,0.9786436350349375,0.0005730585148020513
dbpedia5,LinearSVC,MPNet,dal,7,1800,0.9796421613181261,0.0018300787459726905
dbpedia5,LinearSVC,MPNet,dal,8,2000,0.9795797438510342,0.002558702294703274
dbpedia5,LinearSVC,MPNet,dal,9,2200,0.9815814226388357,0.0021093389275186098
dbpedia5,LinearSVC,MPNet,dal,10,2400,0.9803297765430316,0.00032344026621935085
dbpedia5,LinearSVC,MPNet,dal,11,2600,0.9820610882568452,0.0004728104627024943
dbpedia5,LinearSVC,MPNet,dal,12,2800,0.9814671493432409,0.0019042564572276468
dbpedia5,LinearSVC,MPNet,dal,13,3000,0.9809884451289159,0.0024671710406537145
dbpedia5,LinearSVC,MPNet,dal,14,3200,0.9810524718754757,0.0005071508475417754
dbpedia5,LinearSVC,MPNet,dal,15,3400,0.9798523828364433,0.0019798645062776357
dbpedia5,LinearSVC,MPNet,dal,16,3600,0.9807120089765101,0.0028255458967857416
dbpedia5,LinearSVC,MPNet,dal,17,3800,0.9813188566997083,0.000607111349004633
dbpedia5,LinearSVC,MPNet,dal,18,4000,0.9811124237645655,0.0030713212792724417
dbpedia5,LinearSVC,MPNet,dal,19,4200,0.982129033588679,0.0014452048809397132
dbpedia5,LinearSVC,MPNet,dal,20,4400,0.9825215725066587,0.0015623492508295951
dbpedia5,LinearSVC,MPNet,dal,21,4600,0.9805193043011263,0.002280111850736017
dbpedia5,LinearSVC,MPNet,dal,22,4800,0.9801842926737749,0.0012110847546607491
dbpedia5,LinearSVC,MPNet,dal,23,5000,0.9829917981677982,0.0008036249618405825
dbpedia5,LinearSVC,MPNet,margin,-1,200,0.9576725539194219,0.004518414699055689
dbpedia5,LinearSVC,MPNet,margin,0,400,0.9717940933869637,0.003023030028809689
dbpedia5,LinearSVC,MPNet,margin,1,600,0.9777386303283739,0.0021981038931306518
dbpedia5,LinearSVC,MPNet,margin,2,800,0.977932918061312,0.00291860941859356
dbpedia5,LinearSVC,MPNet,margin,3,1000,0.9806125361650734,0.0014984191952785812
dbpedia5,LinearSVC,MPNet,margin,4,1200,0.9802751546079943,0.0006406222322196728
dbpedia5,LinearSVC,MPNet,margin,5,1400,0.9806664633875871,0.00011366423138789618
dbpedia5,LinearSVC,MPNet,margin,6,1600,0.9815380221179818,0.0008945729983757643
dbpedia5,LinearSVC,MPNet,margin,7,1800,0.9815990763343972,0.0019701187725109535
dbpedia5,LinearSVC,MPNet,margin,8,2000,0.9814067857035966,0.002296376812330954
dbpedia5,LinearSVC,MPNet,margin,9,2200,0.9832085322106479,0.0007149442165110155
dbpedia5,LinearSVC,MPNet,margin,10,2400,0.983538124693886,0.0006396794036400362
dbpedia5,LinearSVC,MPNet,margin,11,2600,0.9829355493359774,0.0009205664640968361
dbpedia5,LinearSVC,MPNet,margin,12,2800,0.9826081778480162,0.001246391783683271
dbpedia5,LinearSVC,MPNet,margin,13,3000,0.9838035676872963,0.0003432188932209424
dbpedia5,LinearSVC,MPNet,margin,14,3200,0.983807132416261,0.0006860226452976893
dbpedia5,LinearSVC,MPNet,margin,15,3400,0.9835323321324316,0.0012251453858675037
dbpedia5,LinearSVC,MPNet,margin,16,3600,0.983471916958834,0.0002993947829820566
dbpedia5,LinearSVC,MPNet,margin,17,3800,0.9827379322615751,0.0015250747463952526
dbpedia5,LinearSVC,MPNet,margin,18,4000,0.9836714208590619,0.00041566860131634454
dbpedia5,LinearSVC,MPNet,margin,19,4200,0.9838707175324505,0.00041724788413234225
dbpedia5,LinearSVC,MPNet,margin,20,4400,0.983407374973139,0.0015571512465517876
dbpedia5,LinearSVC,MPNet,margin,21,4600,0.9837442854901549,0.0004559969238136436
dbpedia5,LinearSVC,MPNet,margin,22,4800,0.9833362395914181,0.0009088410935926472
dbpedia5,LinearSVC,MPNet,margin,23,5000,0.983471025658818,0.0010211868878852047
dbpedia5,LinearSVC,MPNet,random,-1,200,0.9580261103596897,0.01863581990072914
dbpedia5,LinearSVC,MPNet,random,0,400,0.9756994355909265,0.0016196842620110998
dbpedia5,LinearSVC,MPNet,random,1,600,0.9769107147137324,0.00140059882818336
dbpedia5,LinearSVC,MPNet,random,2,800,0.9758905725792388,0.0033186896895974656
dbpedia5,LinearSVC,MPNet,random,3,1000,0.9787266570826687,0.0019563277647097373
dbpedia5,LinearSVC,MPNet,random,4,1200,0.9779113503964317,0.0010965780467517817
dbpedia5,LinearSVC,MPNet,random,5,1400,0.9798670414947037,0.0006074946388537092
dbpedia5,LinearSVC,MPNet,random,6,1600,0.9767020705211188,0.00203190700316921
dbpedia5,LinearSVC,MPNet,random,7,1800,0.9800540259774689,0.002022500285263688
dbpedia5,LinearSVC,MPNet,random,8,2000,0.981450133475144,0.0011439903794928893
dbpedia5,LinearSVC,MPNet,random,9,2200,0.9785048693699653,0.003386853555823978
dbpedia5,LinearSVC,MPNet,random,10,2400,0.9807881133370597,0.0027004015353635966
dbpedia5,LinearSVC,MPNet,random,11,2600,0.9807259976779791,0.0006156194530017894
dbpedia5,LinearSVC,MPNet,random,12,2800,0.9825229107642032,0.0009819660644109073
dbpedia5,LinearSVC,MPNet,random,13,3000,0.9806615926549745,0.0002443340510855768
dbpedia5,LinearSVC,MPNet,random,14,3200,0.9829270487683516,0.0011478788153254675
dbpedia5,LinearSVC,MPNet,random,15,3400,0.9817265060634197,0.0009443367178349026
dbpedia5,LinearSVC,MPNet,random,16,3600,0.9815927038497874,0.002268234612343676
dbpedia5,LinearSVC,MPNet,random,17,3800,0.9809258108931478,0.0007539222080960855
dbpedia5,LinearSVC,MPNet,random,18,4000,0.9817897814616675,0.0005302784551561564
dbpedia5,LinearSVC,MPNet,random,19,4200,0.983261793591272,0.0007586682688467556
dbpedia5,LinearSVC,MPNet,random,20,4400,0.9815950386347452,0.0016028029821713527
dbpedia5,LinearSVC,MPNet,random,21,4600,0.9825276108918187,0.0018978854915153664
dbpedia5,LinearSVC,MPNet,random,22,4800,0.9811328020689088,0.0016915450353667955
dbpedia5,LinearSVC,MPNet,random,23,5000,0.9827928641457705,0.0013175836868731087
dbpedia5,LinearSVC,MPNet,real,-1,200,0.9576725539194219,0.004518414699055689
dbpedia5,LinearSVC,MPNet,real,0,400,0.9731861034951096,0.005414366098583041
dbpedia5,LinearSVC,MPNet,real,1,600,0.9727377684208388,0.003851310490385944
dbpedia5,LinearSVC,MPNet,real,2,800,0.9750926006215237,0.0012807168029518592
dbpedia5,LinearSVC,MPNet,real,3,1000,0.9773194652021752,0.0008400034877617774
dbpedia5,LinearSVC,MPNet,real,4,1200,0.9794052274847074,0.0014413602236696677
dbpedia5,LinearSVC,MPNet,real,5,1400,0.9781500977685044,0.003643404803491709
dbpedia5,LinearSVC,MPNet,real,6,1600,0.9783522279841325,0.0019484829703114194
dbpedia5,LinearSVC,MPNet,real,7,1800,0.980484012921635,0.000641400036013211
dbpedia5,LinearSVC,MPNet,real,8,2000,0.9824127483186462,0.0003934684876190185
dbpedia5,LinearSVC,MPNet,real,9,2200,0.9829478265143,0.00041809549997350997
dbpedia5,LinearSVC,MPNet,real,10,2400,0.9830741077066335,0.0005735027183542704
dbpedia5,LinearSVC,MPNet,real,11,2600,0.9816167959613886,0.0005944118594495318
dbpedia5,LinearSVC,MPNet,real,12,2800,0.9826748411047461,0.0006432977458797675
dbpedia5,LinearSVC,MPNet,real,13,3000,0.9821442449772766,0.0004626432964738464
dbpedia5,LinearSVC,MPNet,real,14,3200,0.9828078583902871,0.0007229305816643123
dbpedia5,LinearSVC,MPNet,real,15,3400,0.9826077330691678,0.0006967484244877838
dbpedia5,LinearSVC,MPNet,real,16,3600,0.9830090857457193,0.00033665706006382015
dbpedia5,LinearSVC,MPNet,real,17,3800,0.9834033641195901,0.0008757585768056212
dbpedia5,LinearSVC,MPNet,real,18,4000,0.9833393921288317,0.0006057195227915916
dbpedia5,LinearSVC,MPNet,real,19,4200,0.9826751692722033,0.0006953836265902089
dbpedia5,LinearSVC,MPNet,real,20,4400,0.9826668021435129,0.0006474831900785999
dbpedia5,LinearSVC,MPNet,real,21,4600,0.9827379583760062,0.0012191437385472496
dbpedia5,LinearSVC,MPNet,real,22,4800,0.9833398817712898,0.00011685769179877492
dbpedia5,LinearSVC,MPNet,real,23,5000,0.9824064554682743,0.0009237321899268305
dbpedia5,LinearSVC,USE,cal,-1,200,0.9304811787517272,0.006500209320254064
dbpedia5,LinearSVC,USE,cal,0,400,0.9413290285983296,0.015853610089341823
dbpedia5,LinearSVC,USE,cal,1,600,0.9398746587285941,0.0037130931129486073
dbpedia5,LinearSVC,USE,cal,2,800,0.9420028943034983,0.004208399117135672
dbpedia5,LinearSVC,USE,cal,3,1000,0.9546686653984514,0.003693021748067093
dbpedia5,LinearSVC,USE,cal,4,1200,0.9571379526663474,0.005559305728673525
dbpedia5,LinearSVC,USE,cal,5,1400,0.9620793628563801,0.0006349525466226448
dbpedia5,LinearSVC,USE,cal,6,1600,0.9568809464018172,0.0070484462169806165
dbpedia5,LinearSVC,USE,cal,7,1800,0.9616798759216106,0.001495209871558174
dbpedia5,LinearSVC,USE,cal,8,2000,0.9635407558283205,0.0005419003451833319
dbpedia5,LinearSVC,USE,cal,9,2200,0.964667821945655,0.0014207944669396553
dbpedia5,LinearSVC,USE,cal,10,2400,0.9617667009887221,0.006041188955537957
dbpedia5,LinearSVC,USE,cal,11,2600,0.9644167562359467,0.0022173187184110783
dbpedia5,LinearSVC,USE,cal,12,2800,0.9640633907903879,0.001715875558351824
dbpedia5,LinearSVC,USE,cal,13,3000,0.9662050676569134,0.0034300256091439963
dbpedia5,LinearSVC,USE,cal,14,3200,0.9660558600767691,0.001617804805365329
dbpedia5,LinearSVC,USE,cal,15,3400,0.9651276111287755,0.002529028981485046
dbpedia5,LinearSVC,USE,cal,16,3600,0.965753657954413,0.0029138391421496307
dbpedia5,LinearSVC,USE,cal,17,3800,0.9680054596461751,0.000684265487169684
dbpedia5,LinearSVC,USE,cal,18,4000,0.9677785498991928,0.0020238064034402647
dbpedia5,LinearSVC,USE,cal,19,4200,0.9677941163799755,0.0010414917850956333
dbpedia5,LinearSVC,USE,cal,20,4400,0.9671895948087262,0.00042911689810073896
dbpedia5,LinearSVC,USE,cal,21,4600,0.9679125453124818,0.0013963155608158388
dbpedia5,LinearSVC,USE,cal,22,4800,0.9676346686607472,0.0009183903913505549
dbpedia5,LinearSVC,USE,cal,23,5000,0.9644290544371753,0.005801014361433244
dbpedia5,LinearSVC,USE,dal,-1,200,0.9304811787517272,0.006500209320254064
dbpedia5,LinearSVC,USE,dal,0,400,0.9460895426562607,0.003206941083518649
dbpedia5,LinearSVC,USE,dal,1,600,0.9519888179644607,0.0028686054355189644
dbpedia5,LinearSVC,USE,dal,2,800,0.9568828774967194,0.0040068585901652165
dbpedia5,LinearSVC,USE,dal,3,1000,0.9574895539035233,0.003561983208766573
dbpedia5,LinearSVC,USE,dal,4,1200,0.9557846895282646,0.00447202649738889
dbpedia5,LinearSVC,USE,dal,5,1400,0.9540169940388489,0.01116760083866728
dbpedia5,LinearSVC,USE,dal,6,1600,0.9559966902132713,0.0052895305303848955
dbpedia5,LinearSVC,USE,dal,7,1800,0.9577527852489732,0.002551350674991621
dbpedia5,LinearSVC,USE,dal,8,2000,0.9604799778717291,0.002296744672931917
dbpedia5,LinearSVC,USE,dal,9,2200,0.9617717919586593,0.003861041662087925
dbpedia5,LinearSVC,USE,dal,10,2400,0.9595275724067331,0.004738069630008503
dbpedia5,LinearSVC,USE,dal,11,2600,0.9618767204528796,0.0037305119206847313
dbpedia5,LinearSVC,USE,dal,12,2800,0.9605251821220214,0.00213442835641702
dbpedia5,LinearSVC,USE,dal,13,3000,0.9587805752140204,0.0023444513087929014
dbpedia5,LinearSVC,USE,dal,14,3200,0.9625643190675798,0.0021424094615772986
dbpedia5,LinearSVC,USE,dal,15,3400,0.9606383442838368,0.00380629907909661
dbpedia5,LinearSVC,USE,dal,16,3600,0.9625429074827984,0.002164426980945576
dbpedia5,LinearSVC,USE,dal,17,3800,0.9617345231552119,0.0026899822762002455
dbpedia5,LinearSVC,USE,dal,18,4000,0.9607213100294025,0.005988659790289975
dbpedia5,LinearSVC,USE,dal,19,4200,0.9628668123359572,0.0025943074511426663
dbpedia5,LinearSVC,USE,dal,20,4400,0.9637606203030785,0.0031833869591888207
dbpedia5,LinearSVC,USE,dal,21,4600,0.9638180197860958,0.002455380524320174
dbpedia5,LinearSVC,USE,dal,22,4800,0.9651492755924932,0.0008189260262277976
dbpedia5,LinearSVC,USE,dal,23,5000,0.9633496280567312,0.0024211525405626244
dbpedia5,LinearSVC,USE,margin,-1,200,0.9304811787517272,0.006500209320254064
dbpedia5,LinearSVC,USE,margin,0,400,0.9350639176176752,0.010167118272299483
dbpedia5,LinearSVC,USE,margin,1,600,0.9451658213139046,0.015353429121464887
dbpedia5,LinearSVC,USE,margin,2,800,0.9497860079540833,0.007541774529908751
dbpedia5,LinearSVC,USE,margin,3,1000,0.9553902122807275,0.002754979472671199
dbpedia5,LinearSVC,USE,margin,4,1200,0.9564990457773844,0.005699430079355595
dbpedia5,LinearSVC,USE,margin,5,1400,0.9608477427210392,0.002852647730400862
dbpedia5,LinearSVC,USE,margin,6,1600,0.961093235144566,0.005289287089998317
dbpedia5,LinearSVC,USE,margin,7,1800,0.9623853340398646,0.0019394379519040777
dbpedia5,LinearSVC,USE,margin,8,2000,0.9643604142776073,0.0021364163312945434
dbpedia5,LinearSVC,USE,margin,9,2200,0.964029464971173,0.0038650283391929883
dbpedia5,LinearSVC,USE,margin,10,2400,0.966255053845377,0.004281371021813979
dbpedia5,LinearSVC,USE,margin,11,2600,0.9672124024265646,1.498933637586688e-05
dbpedia5,LinearSVC,USE,margin,12,2800,0.9692216956495132,0.0008838224899203206
dbpedia5,LinearSVC,USE,margin,13,3000,0.9682290666271385,0.0006652604354953641
dbpedia5,LinearSVC,USE,margin,14,3200,0.9665491508833542,0.0007937658828924787
dbpedia5,LinearSVC,USE,margin,15,3400,0.9686775770306131,0.0023610289974319953
dbpedia5,LinearSVC,USE,margin,16,3600,0.9702984702407238,0.000752280385874754
dbpedia5,LinearSVC,USE,margin,17,3800,0.9700966726516128,0.0008262595514430868
dbpedia5,LinearSVC,USE,margin,18,4000,0.9688420682504751,0.0017081209512638132
dbpedia5,LinearSVC,USE,margin,19,4200,0.9699757057780457,0.0019976340815919167
dbpedia5,LinearSVC,USE,margin,20,4400,0.971106838639025,0.0007627470208056274
dbpedia5,LinearSVC,USE,margin,21,4600,0.9709041635163979,0.0006216691457229134
dbpedia5,LinearSVC,USE,margin,22,4800,0.969245499526858,0.0006003966249620264
dbpedia5,LinearSVC,USE,margin,23,5000,0.9707535246247819,0.00011818143380528735
dbpedia5,LinearSVC,USE,random,-1,200,0.9383357450500354,0.001865088873123318
dbpedia5,LinearSVC,USE,random,0,400,0.94659050320494,0.008251662745623412
dbpedia5,LinearSVC,USE,random,1,600,0.9525841712144706,0.004309906249571758
dbpedia5,LinearSVC,USE,random,2,800,0.9572402477866867,0.0021293776080225316
dbpedia5,LinearSVC,USE,random,3,1000,0.9543072324575151,0.004877571239673076
dbpedia5,LinearSVC,USE,random,4,1200,0.9545084243249556,0.006544022458693109
dbpedia5,LinearSVC,USE,random,5,1400,0.9557187945495865,0.00657750420324743
dbpedia5,LinearSVC,USE,random,6,1600,0.9604742272787239,0.0020802712199119488
dbpedia5,LinearSVC,USE,random,7,1800,0.958987945996611,0.0055671515826722475
dbpedia5,LinearSVC,USE,random,8,2000,0.9621936787081787,0.001230902766772698
dbpedia5,LinearSVC,USE,random,9,2200,0.9630244055075831,0.004154983583217673
dbpedia5,LinearSVC,USE,random,10,2400,0.9634188397180444,0.0020114432634878296
dbpedia5,LinearSVC,USE,random,11,2600,0.9646195936063577,0.001582222964015449
dbpedia5,LinearSVC,USE,random,12,2800,0.9644710761830396,0.0011442568506345222
dbpedia5,LinearSVC,USE,random,13,3000,0.9641715888802578,0.0022860173720426597
dbpedia5,LinearSVC,USE,random,14,3200,0.9646773592618257,0.0005900789641432591
dbpedia5,LinearSVC,USE,random,15,3400,0.9654305222872277,0.0009058816882049736
